Sentiment,Strength,Conditions,Comment,Age,Gender,Postal Code 
Favour,Strongly in Favour,F,Increase the visitor count comming to the City Good for business and good for city tax revenues Opportunity to develope the downtown as a tourist friendly mecca,55-64,Male,M5J
Favour,Strongly in Favour,F,"I am very excited to hear that Toronto will be joining other world class cities (and Even Halifax & Windsor) in receiving their own Casino (finally). If a deal can be struck where a portion of the revenue generated in a Toronto Casino will stay in Toronto, that will keep money in Toronto that would otherwise be going to Niagara Falls & Rama. A new casino structure, attracting tourists and  generating revenue for Toronto 24/7, 365 days a year on the grounds of the Ex or the vacant land in the Port Lands area would be a huge boost to our economy.",55-64,Male,M5B
Favour,Strongly in Favour,F,Great for tourism Generate income for the City Generate jobs for Torontonians,25-34,Male,m5v
Favour,Strongly in Favour,F,  ,45-54,Male,
Favour,Somewhat in Favour,F,New construction jobs  ,25-34,Male,m6h
Favour,Somewhat in Favour,F,Bring more tourists to the downtown area Keep downtown area more vibrant Revenue and jobs,45-54,Female,M4K
Favour,Strongly in Favour,F,Revenue for the City Construction jobs Ongoing employment,45-54,Female,M4L
Favour,Somewhat in Favour,F,Additional revenue to the City  ,65 or older,Male,M2J
Favour,Strongly in Favour,F,Maintain Toronto as a first rate tourist destination. Revenue for subway expansion and road expansion. Deny the outying municipal regions the oppurtunity that they would seize upon if Toronto does not go forward with the plan.,45-54,Male,M4J
Favour,Strongly in Favour,F,jobs taxes attract tourists,45-54,Male,M9A
Favour,Strongly in Favour,F,To boost economic activity To increase Toronto's 'Destination City' image To increase human foot traffic,25-34,Male,m2k
Favour,Strongly in Favour,F,"Sets Toronto on the world stage  ! I wish all the non business tree huggers would realize the city needs this on so many level Revenue, Tourism Infrastructure improvement of surrounding areas",35-44,Male,m2k
Favour,Strongly in Favour,F,"Casinos are another form of entertainment for adults over 19 years old. Those who play properly at casinos can hit big payouts, and not lose so much or their savings or income. ",15-24,Male,M1H
Favour,Strongly in Favour,F,It will increase Tourism It will generate Tax Revenue It will be a good new option to spend a night out.,55-64,Male,M1N
Favour,Strongly in Favour,F,"I feel it is a great opportunity to provide jobs for the community not only at the casino but also for the construction of a facility and also hotels, resturants etc. A new Convention Centre for Toronto is desperately need. The current one is too small to accomodate large conventions. Toronto is a world class city and we need a world class convention centre. This will also be a major boost to the local economy. The City Of Toronto should have a casino downtown and at Woodbine Race Track in Etobicoke. Currenty people have to travel to Niagara Falls, North to Rama or Las Vegas. Not necessary. A great deal of wasted time traveling, congested highways, fuel expense, etc.",55-64,Male,M9W
Favour,Strongly in Favour,F,A casino is an integral part of a major world city.  ,Prefer not to disclose,Male,M4X
Favour,Strongly in Favour,F,for location in existing gaming area to keep and employ new people that are already employed without moving them ,65 or older,Male,M2J
Favour,Strongly in Favour,F,increased tourism increased revenue jobs,45-54,Male,m1h
Favour,Somewhat in Favour,F,"If it is situated in the downtown core, I am against it. Too much congestion now, this will put it over the edge. If the casino was situated at Woodbine, I would be for it.  The infrastructure is in place already. I want to be able to play blackjack, not just slot machines. ",65 or older,Female,L4W
Favour,Strongly in Favour,T,  ,Prefer not to disclose,Prefer not to disclose,
Favour,Strongly in Favour,F,"International status Tourism Revenue, job creation",15-24,Female,m6e
Favour,Strongly in Favour,F,People will gamble anyway; Toronto might as well make some money out of it  ,65 or older,Male,M3A
Favour,Strongly in Favour,F,World Class Entertainment World CLass City Overall Increased revenue streams,65 or older,Male,M4M
Favour,Strongly in Favour,F,more finances for city  ,65 or older,Female,M4S
Favour,Strongly in Favour,F,toronto is an international city which needs a wide choice of entertainment every large european city I've visited has a casino would attract more visiters and provide employment and revenue,Prefer not to disclose,Female,M2J
Favour,Strongly in Favour,F,Form of Entertainment Tourism Attraction Opportunity for City Economic Growth,15-24,Male,M4L
Favour,Strongly in Favour,F,"Bring in money from all over North America - and if it's done right, with style, all over the world Toronto's image Fun for us!",45-54,Female,L0G
Favour,Strongly in Favour,F,tax revenue convenient tourist attraction,,,
Favour,Strongly in Favour,F,tourism  ,65 or older,Female,M2J
Favour,Somewhat in Favour,F,"Good for local economy (creation of jobs, etc.) Keeps money in the city as opposed to having people spend it in casinos elsewhere Provides Torontonians with additional entertainment options, which a large city should",45-54,Male,M5P
Favour,Strongly in Favour,F,will improve tourism will add jobs adds tax money,,,
Favour,Strongly in Favour,F,"A world class city without at least one Casino is unheard of.  Go to London, Rome, Paris etc and tell me if there are casinos. Will generate a lot of revenue for the City without the need for raising property and other taxes. A good source of entertainment both for tourists and locals alike.",55-64,Female,M2J
Favour,Somewhat in Favour,F,Toronto needs money Could work if in the right place It will be in another GTA community if we don't take it,,,
Favour,Strongly in Favour,F,I think a casino at woodbine racetrack would make great gaming place for all forms of gambling. Woodbine has good parking[free] very good highways and I think woodbine has always done the right thing for toronto ,45-54,Male,m4j
Favour,Strongly in Favour,F,A new saino will sustain existing jobs at Woodbine and generate new jobs to the city A new casino will be good for the economy A new casino will provide revenue to the city,35-44,Male,M9W
Favour,Strongly in Favour,F,"More revenue for city Increased tourism Small business, restaurants and hotels in area benefit from increased demand",,,
Favour,Strongly in Favour,F,idiots will spend their money anyway so let the city benefit not an Indian tribe  ,,,
Favour,Strongly in Favour,F,  ,65 or older,Male,l9t
Favour,Strongly in Favour,F,Job Oppurtunity Increase in citys revenue will hopefully give some tax breaks A land mark to be proud of,25-34,Male,m8w
Favour,Strongly in Favour,F,City of Toronto needs money to build subways City of Toronto needs money to enhance road infrastructue People leave Toronto to go to other casinos in Ontario - let's keep the money in Toronto,45-54,Female,M2J
Favour,Strongly in Favour,F,"to bring funds to toronto to support local businesses (hotel, resturants, bars, and other retial) to create a new and better public space downtown",25-34,Female,m4k
Favour,Strongly in Favour,F,Bring revenue to the city of Toronto. Avoid toll roads. Bring more tourists in the city.,45-54,Male,M9A
Favour,Somewhat in Favour,F,jobs  ,45-54,Female,M5A
Favour,Strongly in Favour,F,Bring new business to toronto more well paid jobs in toronto bring money for toronto and province,45-54,Male,m5r
Favour,Strongly in Favour,F,bring revenue to the city bring tourists to the city bring jobs to the city,65 or older,Male,M5E
Favour,Somewhat in Favour,F,"Great economic benefit, but only outweighs other issues if located at Woodbine  ",45-54,Male,M6S
Favour,Somewhat in Favour,F,Faith that the municipal government can negotiate a good contract Need more sustainable sources of revenue Provide revenue for future transit expansion,35-44,Male,M6j
Favour,Strongly in Favour,F,a new casino will sustain existing jobs at Woodbine and generate new jobs to the city a new casino will be very good for the economy a new casino will provide revenue for the city,55-64,Male,M9W
Favour,Somewhat in Favour,F,Will bring revenue and jobs to the City  ,35-44,Female,M4E
Favour,Strongly in Favour,T,This casino is already in Toronto and it is a fabulous facility used by my friends and family's all the time The Woodbine Racetrack is a very important part of Woodbine and employs so many Toronto people The thought of having to slaughter thousands of horses to satisfy government greed is absolutely repulsive and they need to be stopped,45-54,Female,M4w
Favour,Strongly in Favour,F,Increased city revenue Increase in employment potential ,45-54,Male,M4M
Favour,Somewhat in Favour,F,economic benefits  ,,Female,M6S
Favour,Strongly in Favour,F,Increase city's revenue Bring more potential customers to the businesses around Attract more tourists to the city,45-54,Male,m1t
Favour,Strongly in Favour,F,Great Revenue Employment Entertainment,45-54,Female,M4E
Favour,Strongly in Favour,F,A new casino will sustain existing jobs at Woodbine and generate new jobs to the city. A new casino will be good for the economy. A new casino will provide revenue to the city.,65 or older,Male,M9W
Favour,Somewhat in Favour,F,  ,45-54,Male,M9W
Favour,Strongly in Favour,F,it is time to grow uup cinos are everywhere inclding on the internet. Downtown/waterfront old help the economy nd nightlife in Toronto  ,45-54,Male,m6b
Favour,Strongly in Favour,F,The Revenue generated from a casino would assist with the repair to the infrastructure faster than any other method.  ,55-64,Female,M3M
